ReviewID,OrderID,CustomerID,ProductID,Rating,ReviewTitle,ReviewText,ReviewDate
1088,1968,2302,363,3,Highly Recommended,Works as intended.,2024-10-20
1089,1969,11000,310,4,Amazing Purchase,Superb quality and easy to use.,2025-08-22
1090,1970,3105,130,4,Not Worth It,Loved the product. Highly recommended.,2024-10-23
1091,1971,6085,233,4,Worth the Money,Value for money. Will buy again.,2024-11-03
1092,1973,2111,134,3,Satisfied,Average quality.,2026-06-18
1093,1975,14499,135,5,Worth the Money,Superb quality and easy to use.,2026-01-06
1094,1977,15482,360,3,Very Good,Delivery was on time.,2024-09-08
1095,1978,16732,318,4,Could Be Better,Great experience with this product.,2024-09-16
1096,1979,9235,138,4,Very Good,Very satisfied with the purchase.,2025-02-03
1097,1981,1589,251,5,Average Product,Value for money. Will buy again.,2025-03-27
1098,1984,4446,178,2,Not Worth It,Received a defective item.,2025-12-14
1099,1987,13073,488,2,Poor Quality,Not worth the price.,2025-12-03
1100,1990,13928,39,3,Very Good,Expected a little better.,2025-05-31
1101,1991,17954,394,3,Satisfied,Delivery was on time.,2025-03-17
1102,1992,8748,498,4,Poor Quality,Value for money. Will buy again.,2025-06-30
1103,1993,846,166,5,Could Be Better,Great experience with this product.,2024-11-18
1104,1996,10886,459,5,Satisfied,Loved the product. Highly recommended.,2025-04-13
1105,2000,9813,321,4,Excellent Product,Packaging was good and product is amazing.,2025-03-12
1106,2002,91,454,2,Very Good,Will not recommend.,2025-12-27
1107,2003,7712,19,4,Excellent Product,Value for money. Will buy again.,2024-10-14
1108,2004,3718,79,2,Average Product,Poor quality product.,2024-12-10
1109,2007,11724,211,5,Could Be Better,Packaging was good and product is amazing.,2026-04-02
1110,2008,187,359,5,Could Be Better,Packaging was good and product is amazing.,2026-03-19
1111,2009,949,48,5,Not Worth It,Superb quality and easy to use.,2025-08-07
1112,2011,19966,36,3,Poor Quality,Works as intended.,2025-10-01
1113,2012,2522,131,3,Not Worth It,Works as intended.,2024-10-08
1114,2015,9585,377,3,Excellent Product,Delivery was on time.,2025-06-16
1115,2016,3364,125,4,Not Worth It,Superb quality and easy to use.,2025-02-04
1116,2017,16953,100,4,Highly Recommended,Superb quality and easy to use.,2024-09-24
1117,2018,194,352,2,Very Good,Very disappointed.,2026-06-17
1118,2020,14005,80,5,Worth the Money,Very satisfied with the purchase.,2026-05-23
1119,2021,14376,354,4,Excellent Product,Value for money. Will buy again.,2024-09-03
1120,2022,1527,355,5,Very Good,Very satisfied with the purchase.,2025-03-30
1121,2025,14005,89,3,Amazing Purchase,Expected a little better.,2025-11-27
1122,2028,11798,260,4,Excellent Product,Very satisfied with the purchase.,2025-07-14
1123,2029,14487,486,3,Not Worth It,Product is okay.,2026-07-09
1124,2030,6667,236,5,Excellent Product,Loved the product. Highly recommended.,2026-01-19
1125,2034,1690,55,5,Could Be Better,Very satisfied with the purchase.,2025-05-14
1126,2035,16508,221,5,Not Worth It,Loved the product. Highly recommended.,2025-10-28
1127,2036,2237,308,4,Average Product,Loved the product. Highly recommended.,2025-10-13
1128,2037,15989,79,5,Very Good,Packaging was good and product is amazing.,2025-01-13
1129,2039,2526,357,4,Poor Quality,Packaging was good and product is amazing.,2026-01-11
1130,2040,5460,174,5,Very Good,Excellent quality and fast delivery.,2025-05-24
1131,2042,13606,80,2,Amazing Purchase,Not worth the price.,2025-01-16
1132,2047,15026,337,2,Could Be Better,Poor quality product.,2025-01-26
1133,2049,1567,342,2,Could Be Better,Stopped working after few days.,2026-07-22
1134,2050,1943,16,5,Worth the Money,Loved the product. Highly recommended.,2025-03-13
1135,2051,13345,449,3,Very Good,Delivery was on time.,2025-02-26
1136,2053,5023,433,3,Excellent Product,Average quality.,2026-05-14
1137,2056,11474,274,5,Poor Quality,Packaging was good and product is amazing.,2024-09-08
1138,2057,2627,381,5,Excellent Product,Packaging was good and product is amazing.,2024-08-25
1139,2058,17008,459,4,Average Product,Packaging was good and product is amazing.,2025-04-20
1140,2059,5691,394,4,Very Good,Packaging was good and product is amazing.,2026-07-10
1141,2060,18571,147,4,Average Product,Value for money. Will buy again.,2026-04-10
1142,2061,14007,115,3,Highly Recommended,Delivery was on time.,2026-05-29
1143,2063,13315,342,2,Amazing Purchase,Not worth the price.,2024-09-27
1144,2064,4684,82,4,Could Be Better,Great experience with this product.,2024-10-22
1145,2066,6840,359,2,Very Good,Bad packaging.,2025-06-09
1146,2068,9308,20,5,Very Good,Packaging was good and product is amazing.,2025-09-17
1147,2070,15427,88,4,Could Be Better,Very satisfied with the purchase.,2025-12-20
1148,2071,15813,294,5,Not Worth It,Value for money. Will buy again.,2025-12-05
1149,2073,10856,220,3,Highly Recommended,Delivery was on time.,2026-02-06
1150,2074,12337,334,5,Highly Recommended,Very satisfied with the purchase.,2024-09-22
1151,2076,18983,327,5,Poor Quality,Loved the product. Highly recommended.,2024-08-15
1152,2079,6501,241,5,Excellent Product,Very satisfied with the purchase.,2025-03-22
1153,2080,13558,56,4,Not Worth It,Great experience with this product.,2026-04-27
1154,2081,5826,302,5,Excellent Product,Excellent quality and fast delivery.,2026-01-26
1155,2082,10686,136,5,Average Product,Very satisfied with the purchase.,2024-10-05
1156,2084,2246,302,5,Satisfied,Loved the product. Highly recommended.,2024-09-12
1157,2086,8306,345,3,Amazing Purchase,Delivery was on time.,2024-11-20
1158,2089,16542,387,2,Average Product,Will not recommend.,2026-04-01
1159,2091,5227,204,5,Excellent Product,Very satisfied with the purchase.,2025-10-25
1160,2094,6863,157,3,Very Good,Average quality.,2026-03-21
1161,2095,8254,262,4,Could Be Better,Superb quality and easy to use.,2025-03-07
1162,2099,5657,325,5,Amazing Purchase,Value for money. Will buy again.,2025-03-25
1163,2101,17919,158,4,Satisfied,Loved the product. Highly recommended.,2025-10-08
1164,2106,6940,16,5,Average Product,Exactly as described.,2025-01-12
1165,2107,12425,199,5,Average Product,Superb quality and easy to use.,2026-02-18
1166,2108,13732,460,3,Excellent Product,Works as intended.,2024-10-24
1167,2110,6658,415,4,Could Be Better,Value for money. Will buy again.,2025-04-12
1168,2112,16819,108,3,Worth the Money,Average quality.,2025-09-13
1169,2114,16892,54,5,Amazing Purchase,Very satisfied with the purchase.,2025-06-06
1170,2116,146,314,1,Poor Quality,Received a defective item.,2026-06-10
1171,2117,11526,65,5,Satisfied,Packaging was good and product is amazing.,2025-09-07
1172,2120,5004,218,5,Amazing Purchase,Great experience with this product.,2026-02-05
1173,2122,11488,197,4,Not Worth It,Loved the product. Highly recommended.,2025-11-25
1174,2125,12627,166,4,Not Worth It,Great experience with this product.,2025-06-14
1175,2128,2631,66,3,Worth the Money,Product is okay.,2025-07-14
1176,2129,8964,243,1,Amazing Purchase,Not worth the price.,2025-02-19
1177,2133,15905,32,5,Very Good,Value for money. Will buy again.,2024-09-04
1178,2136,665,79,5,Worth the Money,Loved the product. Highly recommended.,2024-11-29
1179,2138,9684,265,5,Highly Recommended,Exactly as described.,2026-03-03
1180,2140,1234,329,5,Not Worth It,Great experience with this product.,2025-01-08
1181,2141,12482,314,5,Could Be Better,Value for money. Will buy again.,2026-06-27
1182,2143,18327,422,3,Satisfied,Product is okay.,2026-07-03
1183,2145,11743,269,5,Amazing Purchase,Excellent quality and fast delivery.,2026-02-24
1184,2146,2434,254,3,Excellent Product,Average quality.,2024-12-13
1185,2147,1794,85,5,Poor Quality,Great experience with this product.,2026-02-21
1186,2149,11863,292,3,Amazing Purchase,Product is okay.,2025-04-28
1187,2150,890,243,3,Satisfied,Average quality.,2026-02-14
1188,2152,19631,368,5,Amazing Purchase,Exactly as described.,2024-12-14
1189,2153,9686,196,4,Not Worth It,Superb quality and easy to use.,2025-02-24
1190,2155,12565,487,3,Very Good,Works as intended.,2024-10-26
1191,2156,4873,98,5,Worth the Money,Packaging was good and product is amazing.,2024-11-05
1192,2157,10841,147,3,Very Good,Works as intended.,2025-09-14
1193,2158,5792,496,3,Worth the Money,Product is okay.,2024-09-10
1194,2159,1073,166,4,Very Good,Loved the product. Highly recommended.,2025-10-19
1195,2162,18505,53,2,Average Product,Very disappointed.,2026-01-14
1196,2165,1077,490,5,Not Worth It,Excellent quality and fast delivery.,2025-06-25
1197,2166,76,101,3,Average Product,Product is okay.,2026-05-16
1198,2167,12070,121,4,Highly Recommended,Loved the product. Highly recommended.,2025-01-18
1199,2170,10639,192,5,Very Good,Packaging was good and product is amazing.,2025-08-18
1200,2171,18378,102,4,Poor Quality,Packaging was good and product is amazing.,2026-01-12
1201,2172,19621,353,4,Amazing Purchase,Very satisfied with the purchase.,2026-02-26
1202,2173,7127,267,5,Could Be Better,Packaging was good and product is amazing.,2026-03-03
1203,2174,16481,135,5,Worth the Money,Exactly as described.,2026-07-11
1204,2176,8834,312,5,Worth the Money,Great experience with this product.,2025-07-29
1205,2179,14838,140,3,Satisfied,Works as intended.,2024-09-14
1206,2181,2130,299,2,Worth the Money,Very disappointed.,2026-02-08
1207,2182,9273,198,5,Could Be Better,Value for money. Will buy again.,2025-07-02
1208,2183,19663,420,4,Not Worth It,Loved the product. Highly recommended.,2025-08-21
1209,2185,16006,267,2,Amazing Purchase,Will not recommend.,2024-11-03
1210,2187,16504,291,3,Average Product,Delivery was on time.,2026-01-31
1211,2191,12537,139,3,Worth the Money,Works as intended.,2025-12-08
1212,2194,4186,18,4,Very Good,Great experience with this product.,2024-11-20
1213,2200,13612,17,2,Excellent Product,Will not recommend.,2024-09-04
1214,2201,12789,316,3,Amazing Purchase,Expected a little better.,2026-06-28
1215,2209,2778,360,4,Could Be Better,Excellent quality and fast delivery.,2025-01-10
1216,2210,17044,249,3,Amazing Purchase,Expected a little better.,2025-12-07
1217,2211,9352,69,5,Worth the Money,Exactly as described.,2024-11-16
1218,2213,11321,288,5,Very Good,Superb quality and easy to use.,2025-04-30
1219,2214,1303,463,3,Not Worth It,Works as intended.,2025-12-17
1220,2215,210,247,3,Excellent Product,Delivery was on time.,2024-09-30
1221,2216,7420,161,5,Average Product,Great experience with this product.,2026-01-22
1222,2217,13530,42,4,Very Good,Packaging was good and product is amazing.,2025-04-07
1223,2218,1127,150,4,Highly Recommended,Value for money. Will buy again.,2024-09-11
1224,2219,6862,273,5,Excellent Product,Exactly as described.,2026-03-12
1225,2220,654,457,4,Highly Recommended,Superb quality and easy to use.,2026-06-23
1226,2224,872,393,5,Worth the Money,Very satisfied with the purchase.,2024-09-21
1227,2226,17557,351,5,Not Worth It,Exactly as described.,2025-01-27
1228,2227,3182,152,5,Satisfied,Excellent quality and fast delivery.,2024-08-14
1229,2230,8396,236,5,Poor Quality,Value for money. Will buy again.,2025-11-02
1230,2232,3801,278,4,Average Product,Excellent quality and fast delivery.,2025-11-01
1231,2233,19959,101,4,Very Good,Very satisfied with the purchase.,2025-11-02
1232,2235,11022,62,5,Worth the Money,Exactly as described.,2025-02-12
1233,2236,3461,337,4,Could Be Better,Value for money. Will buy again.,2025-03-14
1234,2237,16525,220,5,Satisfied,Excellent quality and fast delivery.,2024-11-23
1235,2239,6138,202,4,Average Product,Value for money. Will buy again.,2025-05-16
1236,2240,11049,447,2,Not Worth It,Not worth the price.,2025-06-01
1237,2242,14178,318,5,Very Good,Superb quality and easy to use.,2025-09-01
1238,2244,383,489,5,Poor Quality,Packaging was good and product is amazing.,2025-12-29
1239,2245,18821,457,3,Poor Quality,Delivery was on time.,2025-09-18
1240,2246,15168,40,5,Amazing Purchase,Exactly as described.,2025-02-27
1241,2247,954,357,2,Poor Quality,Will not recommend.,2026-05-23
1242,2248,18194,398,4,Amazing Purchase,Packaging was good and product is amazing.,2025-02-18
1243,2249,12485,356,2,Poor Quality,Received a defective item.,2025-06-10
1244,2250,13887,471,2,Could Be Better,Received a defective item.,2026-06-18
1245,2254,4426,253,4,Worth the Money,Packaging was good and product is amazing.,2025-03-15
1246,2255,61,192,4,Worth the Money,Value for money. Will buy again.,2026-06-10
1247,2258,14843,233,5,Amazing Purchase,Superb quality and easy to use.,2026-05-05
1248,2261,5366,227,2,Average Product,Bad packaging.,2026-03-01
1249,2264,5151,1,3,Satisfied,Expected a little better.,2024-12-18
1250,2266,6346,237,5,Poor Quality,Superb quality and easy to use.,2024-12-02
1251,2268,8745,18,5,Average Product,Exactly as described.,2025-04-18
1252,2271,11367,117,5,Very Good,Value for money. Will buy again.,2026-01-04
1253,2272,4032,443,2,Amazing Purchase,Very disappointed.,2024-07-28
1254,2273,18573,406,4,Worth the Money,Packaging was good and product is amazing.,2025-05-21
1255,2275,5065,132,1,Highly Recommended,Not worth the price.,2025-09-18
1256,2277,3612,336,5,Worth the Money,Exactly as described.,2025-01-21
1257,2280,13687,3,5,Poor Quality,Excellent quality and fast delivery.,2025-04-20
1258,2283,16840,209,5,Could Be Better,Superb quality and easy to use.,2026-02-05
1259,2285,3069,370,4,Could Be Better,Superb quality and easy to use.,2025-08-07
1260,2288,15845,61,3,Very Good,Delivery was on time.,2025-04-22
1261,2290,4567,411,3,Amazing Purchase,Works as intended.,2024-08-29
1262,2291,4945,394,3,Worth the Money,Product is okay.,2024-12-10
1263,2299,1989,113,4,Average Product,Packaging was good and product is amazing.,2025-08-04
1264,2301,4284,104,3,Very Good,Average quality.,2025-09-24
1265,2303,17345,396,4,Satisfied,Superb quality and easy to use.,2025-07-25
1266,2305,5081,215,3,Satisfied,Average quality.,2025-05-11
1267,2308,2797,9,3,Not Worth It,Expected a little better.,2024-08-24
1268,2309,1303,265,3,Worth the Money,Expected a little better.,2024-09-15
1269,2310,608,464,4,Satisfied,Exactly as described.,2025-04-09
1270,2311,14252,371,4,Could Be Better,Exactly as described.,2026-03-16
1271,2314,17843,108,3,Amazing Purchase,Expected a little better.,2024-12-19
1272,2316,3941,40,5,Excellent Product,Excellent quality and fast delivery.,2025-10-07
1273,2318,4202,311,4,Satisfied,Great experience with this product.,2024-10-19
1274,2321,12051,65,5,Excellent Product,Superb quality and easy to use.,2024-09-13
1275,2322,1196,118,4,Average Product,Packaging was good and product is amazing.,2025-01-02
1276,2323,6433,425,3,Poor Quality,Works as intended.,2025-06-08
1277,2325,9649,237,4,Worth the Money,Packaging was good and product is amazing.,2025-11-19
1278,2327,8421,147,3,Average Product,Product is okay.,2025-11-09
1279,2328,16255,367,4,Worth the Money,Superb quality and easy to use.,2024-12-01
1280,2333,2710,194,5,Very Good,Exactly as described.,2025-07-25
1281,2334,15927,457,3,Average Product,Delivery was on time.,2026-06-20
1282,2336,5534,105,3,Satisfied,Delivery was on time.,2026-07-12
1283,2337,14274,83,4,Satisfied,Superb quality and easy to use.,2026-06-02
1284,2338,14116,498,3,Average Product,Expected a little better.,2025-01-02
1285,2339,13551,400,5,Excellent Product,Excellent quality and fast delivery.,2026-06-20
1286,2340,4317,102,3,Could Be Better,Works as intended.,2026-07-17
1287,2341,16383,153,4,Very Good,Value for money. Will buy again.,2025-07-09
1288,2342,1103,199,2,Average Product,Received a defective item.,2025-01-08
1289,2343,4142,65,3,Excellent Product,Works as intended.,2025-01-10
1290,2344,5127,86,4,Poor Quality,Value for money. Will buy again.,2024-11-26
1291,2345,6945,471,4,Worth the Money,Great experience with this product.,2026-01-04
1292,2348,15000,192,3,Amazing Purchase,Delivery was on time.,2024-10-04
1293,2350,4634,215,5,Worth the Money,Excellent quality and fast delivery.,2025-05-30
1294,2353,13254,438,4,Worth the Money,Exactly as described.,2026-04-17
1295,2355,10178,407,5,Could Be Better,Loved the product. Highly recommended.,2025-01-25
1296,2359,8380,78,4,Poor Quality,Packaging was good and product is amazing.,2026-07-03
1297,2361,8242,435,3,Very Good,Average quality.,2026-06-13
